
---------- NEW SESSION ----------

13,52,10,6,-2,3,0,4010.29,8455.33,377.8,96874.0,8.62,0.47,10.86,0.54,529.0,427.15,
13,52,12,6,-3,3,-2,4010.29,8455.33,377.0,96873.0,8.64,0.58,9.84,-1.29,529.0,427.15,
13,52,15,6,0,2,0,4010.29,8455.33,377.17,96873.0,8.63,1.49,10.78,0.31,529.0,427.15,
13,52,16,6,-4,2,0,4010.29,8455.33,377.0,96874.0,8.63,0.50,10.70,0.90,530.0,428.3,
13,52,19,6,16,2,5,4010.29,8455.33,377.60,96879.0,8.63,0.43,10.39,0.98,527.0,426.27,
13,52,20,6,0,3,0,4010.29,8455.33,377.43,96875.0,8.63,0.19,10.86,0.86,528.0,426.27,
13,52,24,6,3,3,1,4010.29,8455.33,377.26,96880.0,8.60,1.9,9.96,0.82,529.0,428.3,
13,52,26,6,-3,3,0,4010.29,8455.33,377.34,96880.0,8.62,0.54,10.74,0.66,530.0,428.3,
13,52,28,6,-3,2,0,4010.29,8455.33,377.60,96876.0,8.63,0.54,10.66,0.70,530.0,428.3,
13,52,30,6,-3,2,0,4010.29,8455.33,376.91,96882.0,8.63,0.50,10.70,0.70,530.0,428.3,
13,52,32,6,-3,3,0,4010.29,8455.33,377.0,96877.0,8.58,0.50,10.66,0.66,530.0,428.3,
13,52,35,6,-3,2,0,4010.29,8455.33,377.17,96877.0,8.64,0.54,10.66,0.74,529.0,428.3,
13,52,36,6,-3,3,0,4010.29,8455.33,377.0,96886.0,8.64,0.54,10.70,0.66,529.0,427.15,
13,52,39,6,-3,2,0,4010.29,8455.33,377.8,96875.0,8.68,0.54,10.70,0.70,525.0,423.64,
13,52,40,6,-3,3,0,4010.29,8455.33,376.22,96885.0,8.69,0.50,10.74,0.70,526.0,424.51,
13,52,44,6,-3,3,0,4010.29,8455.33,377.34,96882.0,8.71,0.50,10.74,0.78,529.0,427.15,
13,52,46,6,-3,3,0,4010.29,8455.33,377.17,96873.0,8.72,0.50,10.70,0.74,529.0,427.15,
13,52,48,6,-3,2,0,4010.29,8455.33,376.48,96884.0,8.76,0.50,10.70,0.66,529.0,427.15,
13,52,50,6,-3,2,0,4010.29,8455.33,376.48,96880.0,8.73,0.50,10.66,0.66,529.0,428.3,
13,52,52,6,-3,2,0,4010.29,8455.33,376.83,96882.0,8.63,0.50,10.66,0.70,530.0,428.3,
13,52,55,6,-3,3,0,4010.29,8455.33,377.0,96878.0,8.58,0.50,10.55,0.7,529.0,427.15,
13,52,56,6,-7,3,1,4010.29,845,10.66,0.94,530.0,428.3,
13,52,59,6,-3,2,0,4010.29,8455.33,377.69,96875.0,8.66,0.39,10.63,0.62,531.0,428.91,
13,53,0,6,-3,3,0,4010.29,8455.33,377.26,96877.0,8.71,0.39,10.47,0.86,530.0,428.91,
13,53,4,6,-3,3,0,4010.29,8455.33,377.95,96875.0,8.73,0.50,10.70,0.66,529.0,427.15,
13,53,6,6,-3,3,0,4010.29,8455.33,377.0,96872.0,8.76,0.47,10.70,0.70,529.0,428.3,
13,53,8,6,-3,3,0,4010.29,8455.33,376.83,96877.0,8.76,0.47,10.70,0.66,530.0,428.3,
13,53,10,6,-3,3,0,4010.29,8455.33,377.69,96879.0,8.69,0.43,10.70,0.70,530.0,428.3,
13,53,12,6,-3,3,0,4010.29,8455.33,377.43,96876.0,8.75,0.47,10.74,0.66,530.0,428.91,
13,53,15,6,-3,3,0,4010.29,8455.33,376.74,96878.0,8.75,0.47,10.70,0.66,530.0,428.3,
13,53,16,6,-3,3,0,4010.29,8455.33,377.34,96880.0,8.78,0.43,10.66,0.66,530.0,428.3,
13,53,19,6,-3,3,0,4010.29,8455.33,376.83,96883.0,8.81,0.47,10.74,0.74,530.0,428.3,
13,53,22,6,-3,2,0,4010.29,8455.33,377.8,96875.0,8.83,0.47,10.70,0.62,530.0,428.91,
13,53,24,6,-9,0,1,4010.29,8455.33,377.34,96879.0,8.83,2.82,7.49,0.3,527.0,426.27,
13,53,26,6,-2,3,1,4010.29,8455.33,377.8,96886.0,8.83,0.58,10.74,0.78,533.0,430.67,
13,53,28,6,-3,3,0,4010.29,8455.33,376.91,96881.0,8.82,0.50,10.70,0.74,530.0,428.3,
13,53,30,7,3,-36,23,4010.29,8455.33,376.83,96883.0,8.80,0.62,12.43,-1.96,525.0,424.51,
13,53,32,7,-36,24,-1,4010.29,8455.33,377.26,96870.0,8.72,0.70,10.23,-2.86,527.0,425.39,
13,53,35,7,-3,2,0,4010.29,8455.33,376.83,96880.0,8.76,1.9,10.74,-1.29,529.0,428.3,
13,53,36,7,-3,3,0,4010.29,8455.33,377.26,96879.0,8.80,1.1,10.74,-1.29,530.0,428.3,
13,53,39,7,-3,2,0,4010.29,8455.33,377.52,96878.0,8.80,1.1,10.78,-1.41,530.0,428.3,
13,53,40,7,-3,2,0,4010.29,8455.33,376.83,96889.0,8.84,1.5,10.74,-1.37,529.0,427.15,
13,53,43,7,-3,2,0,4010.29,8455.33,376.91,96886.0,8.86,0.94,10.55,0.94,531.0,428.91,
13,53,46,7,-3,3,0,4010.29,8455.33,377.77,96872.0,8.82,1.5,10.74,-1.33,527.0,425.39,
13,53,48,7,-3,3,0,4010.29,8455.33,377.69,96873.0,8.72,1.1,10.78,-1.33,528.0,427.15,
13,53,50,7,-3,2,0,4010.29,8455.33,377.69,96870.0,8.73,1.5,10.70,-1.41,529.0,427.15,
13,53,52,7,-3,3,0,4010.29,8455.33,377.0,96880.0,8.76,1.1,10.82,-1.41,529.0,428.3,
13,53,55,7,-3,3,0,4010.29,8455.33,377.60,96871.0,8.69,1.1,10.78,-1.37,530.0,428.3,
13,53,56,7,-3,3,0,4010.29,8455.33,377.60,96880.0,8.60,1.1,10.74,-1.37,529.0,428.3,
13,53,59,7,-3,3,0,4010.29,8455.33,377.52,96872.0,8.64,0.98,10.78,-1.33,529.0,428.3,
13,54,0,7,-3,3,0,4010.29,8455.33,378.3,96874.0,8.70,1.5,10.70,-1.37,529.0,428.3,
13,54,3,8,-3,3,0,4010.29,8455.33,377.60,96875.0,8.76,0.98,10.74,-1.37,529.0,428.3,
13,54,6,8,-3,3,0,4010.29,8455.33,376.74,96882.0,8.78,1.5,10.78,-1.25,530.0,428.3,
13,54,8,8,-3,3,0,4010.29,8455.33,377.34,96872.0,8.80,1.1,10.78,-1.37,530.0,428.3,
13,54,10,8,-3,3,0,4010.29,8455.33,377.60,96874.0,8.82,1.5,10.70,-1.37,530.0,428.3,
13,54,12,8,-3,3,0,4010.29,8455.33,381.6,96878.0,8.82,1.1,10.70,-1.37,529.0,428.3,
13,54,15,8,-3,2,0,4010.29,8455.33,377.8,96871.0,8.85,1.1,10.74,-1.37,530.0,428.3,
13,54,16,8,-3,3,0,4010.29,8455.33,377.43,96875.0,8.88,1.1,10.74,-1.37,529.0,428.3,
13,54,19,8,-3,3,0,4010.29,8455.33,377.0,96878.0,8.89,1.5,10.74,-1.37,529.0,428.3,
13,54,20,8,-3,2,0,4010.29,8455.33,377.43,96873.0,8.91,1.1,10.78,-1.37,527.0,426.27,
13,54,23,8,-2,3,2,4010.29,8455.33,377.8,96871.0,8.89,0.74,10.39,-1.96,528.0,426.27,
13,54,26,7,-3,3,0,4010.29,8455.33,377.26,96877.0,8.89,0.98,10.74,-1.33,529.0,428.3,
13,54,28,7,-7,0,-9,4010.29,8455.33,377.43,96870.0,8.82,0.27,12.16,0.39,529.0,428.3,
13,54,30,8,-3,2,0,4010.29,8455.33,376.83,96880.0,8.85,0.50,10.74,-1.49,529.0,428.3,
13,54,32,8,-3,2,0,4010.29,8455.33,377.0,96879.0,8.88,0.50,10.70,-1.33,529.0,428.3,
13,54,35,8,-3,3,0,4010.29,8455.33,377.86,96868.0,8.88,0.54,10.74,-1.41,529.0,428.3,
13,54,36,8,-3,2,0,4010.29,8455.33,377.60,96872.0,8.88,0.50,10.74,-1.41,529.0,427.15,
13,54,39,8,-3,3,0,4010.29,8455.33,378.3,96870.0,8.88,0.50,10.74,-1.37,529.0,427.15,
13,54,40,8,-3,3,0,4010.29,8455.33,377.60,96872.0,8.88,0.54,10.78,-1.41,527.0,425.39,
13,54,43,8,-3,3,0,4010.29,8455.33,377.26,96867.0,8.88,0.58,10.74,-1.45,526.0,425.39,
13,54,46,8,-3,3,0,4010.29,845
13,54,48,8,-3,3,0,4010.29,8455.33,377.60,96873.0,8.88,0.54,10.78,-1.41,526.0,425.39,
13,54,50,8,-5,2,0,4010.29,8455.33,377.52,96874.0,8.91,0.74,10.82,0.98,522.0,421.0,
13,54,52,7,-4,2,3,4010.29,8455.33,377.77,96869.0,8.86,0.74,10.74,-1.41,533.0,430.67,
13,54,55,7,-3,2,-1,4010.29,8455.33,377.43,96874.0,8.86,0.47,10.82,-1.1,515.0,415.73,
13,54,56,8,7,2,-6,4010.29,8455.33,376.74,96874.0,8.90,0.78,11.6,0.0,525.0,423.64,
13,54,59,8,4,2,3,4010.29,8455.33,377.34,96872.0,8.93,0.58,11.21,0.31,529.0,428.3,
13,55,0,8,-3,3,0,4010.29,8455.33,377.69,96875.0,8.98,0.27,10.74,-1.21,531.0,428.91,
13,55,3,8,-4,2,0,4010.29,8455.33,377.77,96874.0,8.98,0.39,10.51,-1.49,524.0,423.64,
13,55,6,8,-3,2,0,4010.29,8455.33,377.26,96871.0,9.0,0.39,10.74,-1.21,527.0,426.27,
13,55,8,8,-3,3,0,4010.29,8455.33,377.17,96870.0,8.98,0.43,10.70,-1.17,529.0,427.15,
13,55,10,8,0,2,-1,4010.29,8455.33,377.17,96873.0,9.2,1.5,10.51,0.82,527.0,425.39,
13,55,12,8,-4,3,-4,4010.29,8455.33,376.83,96884.0,9.4,-2.43,19.69,-4.4,526.0,424.51,
13,55,14,8,-16,2,34,4010.29,8455.33,377.60,96874.0,9.6,0.35,11.21,-1.9,528.0,426.27,
13,55,16,8,-8,5,-9,4010.29,8455.33,377.95,96877.0,9.6,0.98,9.29,-2.47,527.0,426.27,
13,55,19,8,-5,3,1,4010.29,8455.33,377.52,96869.0,9.6,0.3,12.55,-1.13,528.0,427.15,
13,55,20,9,-3,3,0,4010.29,8455.33,377.69,96875.0,9.10,0.50,10.74,-1.52,529.0,428.3,
13,55,23,9,-3,3,0,4010.29,8455.33,378.38,96870.0,9.10,0.54,10.78,-1.49,528.0,426.27,
13,55,26,9,7,4,0,4010.29,8455.33,377.86,96874.0,9.11,0.74,10.78,-1.33,529.0,428.3,
13,55,28,9,-12,2,12,4010.29,8455.33,378.3,96877.0,9.13,-1.60,9.2,-3.37,527.0,426.27,
13,55,30,9,-45,6,0,4010.29,8455.33,378.29,96871.0,9.14,-1.13,13.61,-1.33,526.0,425.39,
13,55,32,9,-4,2,0,4010.29,8455.33,377.77,96869.0,9.16,0.90,10.90,-1.56,526.0,425.39,
13,55,34,9,-4,3,-1,4010.29,8455.33,377.60,96864.0,9.16,1.60,10.43,-1.29,526.0,425.39,
13,55,36,9,-33,-41,35,4010.29,8455.33,377.17,96871.0,9.16,0.39,11.2,0.98,527.0,426.27,
13,55,39,9,-18,55,8,4010.29,8455.33,377.86,96869.0,9.14,0.47,10.39,0.50,526.0,425.39,
13,55,40,9,-3,3,0,4010.29,8455.33,378.3,96868.0,8.89,0.78,10.82,0.74,526.0,425.39,
13,55,43,9,-3,3,0,4010.29,8455.33,377.43,96870.0,8.76,0.74,10.82,0.50,526.0,425.39,
13,55,46,9,-3,2,0,4010.29,8455.33,377.77,96871.0,8.83,0.86,10.74,0.66,527.0,426.27,
13,55,48,9,-3,3,-2,4010.29,8455.33,377.95,96875.0,8.68,0.58,10.94,0.54,527.0,425.39,
13,55,50,9,-3,3,0,4010.29,8455.33,377.60,96876.0,8.78,0.90,10.74,0.62,527.0,425.39,
13,55,52,9,-3,3,0,4010.29,8455.33,377.43,96879.0,8.78,0.86,10.74,0.66,523.0,422.76,
13,55,54,9,-2,3,0,4010.29,8455.33,377.43,96879.0,8.61,0.86,10.78,0.58,522.0,421.0,
13,55,56,9,-2,2,0,4010.29,8455.33,377.77,96876.0,8.44,0.86,10.74,0.62,524.0,423.64,
13,55,59,9,-3,3,0,4010.29,8455.33,377.34,96879.0,8.36,0.86,10.74,0.66,525.0,424.51,
13,56,0,9,-3,2,0,4010.29,8455.33,376.48,96883.0,8.38,0.78,10.55,0.58,526.0,425.39,
13,56,4,9,-3,3,0,4010.29,8455.33,377.43,96874.0,8.29,0.86,10.70,0.62,525.0,424.51,
13,56,6,9,-3,3,0,4010.29,8455.33,378.12,96875.0,8.22,0.90,10.66,0.66,525.0,424.51,
13,56,8,9,-3,2,0,4010.29,8455.33,377.95,96876.0,8.13,0.86,10.70,0.70,526.0,425.39,
13,56,10,9,-3,3,0,4010.29,8455.33,377.43,96878.0,8.6,0.90,10.74,0.62,526.0,424.51,
13,56,12,9,-3,3,0,4010.29,8455.33,377.34,96878.0,7.99,0.94,10.70,0.66,526.0,425.39,
13,56,15,9,-3,3,0,4010.29,8455.33,376.65,96887.0,7.93,0.86,10.66,0.62,526.0,425.39,
13,56,16,9,-3,2,0,4010.29,8455.33,377.52,96875.0,7.87,0.82,10.74,0.62,526.0,425.39,
13,56,19,9,-3,3,0,4010.29,8455.33,377.26,96883.0,7.84,0.86,10.70,0.66,526.0,425.39,
13,56,22,9,-3,3,0,4010.29,8455.33,376.91,96878.0,7.81,0.86,10.74,0.66,526.0,425.39,
13,56,24,9,-3,2,0,4010.29,8455.33,376.83,96884.0,7.71,0.90,10.70,0.62,526.0,425.39,
13,56,26,9,-3,3,0,4010.29,8455.33,376.91,96869.0,7.69,0.86,10.70,0.66,526.0,424.51,
13,56,28,9,-3,2,0,4010.29,8455.33,377.77,96880.0,7.67,0.86,10.70,0.58,526.0,424.51,
13,56,30,9,-3,3,0,4010.29,8455.33,377.0,96889.0,7.66,0.90,10.74,0.66,525.0,424.51,
13,56,32,9,-3,2,0,4010.29,8455.33,377.8,96877.0,7.56,0.90,10.74,0.66,525.0,424.51,
13,56,35,9,-3,3,0,4010.29,8455.33,377.0,96876.0,7.48,0.90,10.70,0.66,525.0,424.51,
13,56,36,9,-3,2,0,4010.29,8455.33,377.17,96881.0,7.46,0.86,10.74,0.66,525.0,424.51,
13,56,39,9,-3,3,0,4010.29,8455.33,377.8,96882.0,7.44,0.86,10.70,0.70,525.0,424.51,
13,56,40,9,-3,3,0,4010.29,8455.33,376.48,96880.0,7.35,0.86,10.78,0.70,525.0,424.51,
13,56,43,9,-3,3,0,4010.29,8455.33,376.65,96884.0,7.29,0.78,10.55,0.58,525.0,424.51,
13,56,46,9,-3,2,0,4010.29,8455.33,377.0,96880.0,7.26,0.86,10.70,0.62,522.0,421.0,
13,56,48,9,-3,2,0,4010.29,8455.33,377.26,96877.0,7.25,0.86,10.66,0.62,523.0,422.76,
13,56,50,9,-3,2,0,4010.29,8455.33,377.34,96887.0,7.25,0.90,10.66,0.66,524.0,422.76,
13,56,52,9,-3,2,0,4010.29,8455.33,377.26,96883.0,7.21,0.98,10.63,0.74,524.0,423.64,
13,56,55,9,-3,3,0,4010.29,8455.33,376.39,96887.0,7.15,0.86,10.70,0.66,525.0,424.51,
13,56,56,9,-3,2,0,4010.29,8455.33,376.83,96883.0,7.11,0.86,10.74,0.66,525.0,423.64,
13,56,59,9,-3,3,0,4010.29,8455.33,376.91,96874.0,7.14,0.82,10.66,0.66,525.0,423.64,
13,57,0,9,-3,3,0,4010.29,8455.33,376.39,96883.0,7.9,0.90,10.70,0.66,518.0,417.48,
13,57,3,9,-3,2,0,4010.29,8455.33,376.83,96881.0,7.17,0.86,10.66,0.66,518.0,417.48,
13,57,6,9,-3,3,0,4010.29,8455.33,376.65,96882.0,7.21,0.90,10.70,0.66,522.0,421.0,
13,57,8,8,-3,3,0,4010.29,8455.33,376.48,96884.0,7.13,0.86,10.74,0.66,523.0,421.88,
13,57,10,8,-3,2,0,4010.29,8455.33,376.5,96887.0,7.13,0.90,10.74,0.70,523.0,422.76,
13,57,12,8,-3,2,0,4010.29,8455.33,377.0,96888.0,7.9,0.90,10.70,0.66,520.0,419.24,
13,57,15,8,-3,2,0,4010.29,8455.33,376.83,96887.0,7.3,0.86,10.66,0.58,522.0,421.88,
13,57,16,8,-3,2,0,4010.29,8455.33,376.83,96887.0,7.6,0.86,10.70,0.66,523.0,421.88,
13,57,19,8,-3,2,0,4010.29,8455.33,376.48,96880.0,7.7,0.82,10.70,0.66,523.0,422.76,
13,57,20,8,-3,3,0,4010.29,8455.33,376.31,96883.0,7.4,0.86,10.70,0.66,519.0,418.36,
13,57,23,8,-2,2,0,4010.29,8455.33,376.83,96884.0,7.0,0.82,10.74,0.66,520.0,420.12,
13,57,26,8,-3,3,0,4010.29,8455.33,375.96,96890.0,7.0,0.82,10.74,0.66,522.0,421.88,
13,57,28,8,-3,2,0,4010.29,8455.33,377.17,96879.0,7.1,0.90,10.70,0.62,523.0,421.88,
13,57,30,8,-3,2,0,4010.29,8455.33,376.83,96888.0,7.4,0.86,10.74,0.62,523.0,422.76,
13,57,32,8,-3,3,0,4010.29,8455.33,376.74,96880.0,6.96,0.86,10.74,0.66,523.0,421.88,
13,57,35,9,-3,3,0,4010.29,8455.33,376.83,96884.0,6.88,0.86,10.66,0.70,523.0,422.76,
13,57,36,9,-3,3,0,4010.29,8455.33,376.57,96888.0,6.84,0.86,10.70,0.66,523.0,422.76,
13,57,39,9,-3,3,0,4010.29,8455.33,375.79,96888.0,6.80,0.86,10.66,0.66,523.0,422.76,
13,57,40,9,-3,3,0,4010.29,845
13,57,43,9,-3,3,0,4010.29,8455.33,376.83,96886.0,6.86,0.90,10.70,0.66,516.0,416.60,
13,57,46,9,-3,3,0,4010.29,8455.33,376.31,96888.0,6.94,0.86,10.70,0.66,520.0,419.24,
13,57,48,9,-3,2,0,4010.29,8455.33,376.65,96873.0,6.98,0.82,10.74,0.58,521.0,421.0,
13,57,50,9,-3,2,0,4010.29,8455.33,377.60,96881.0,6.88,0.86,10.70,0.66,522.0,421.0,
13,57,52,9,-3,2,0,4010.29,8455.33,376.74,96885.0,6.87,0.86,10.70,0.58,518.0,418.36,
13,57,55,9,-3,3,0,4010.29,8455.33,376.65,96884.0,6.86,0.86,10.66,0.58,521.0,421.0,
13,57,56,9,-3,3,0,4010.29,8455.33,376.5,96884.0,6.80,0.86,10.70,0.70,521.0,421.0,
13,57,59,9,-3,3,0,4010.29,8455.33,376.48,96886.0,6.80,0.82,10.74,0.66,522.0,421.88,
13,58,0,9,-3,2,0,4010.29,8455.33,376.65,96889.0,6.78,0.86,10.70,0.62,522.0,421.88,
13,58,3,9,-3,3,0,4010.29,8455.33,376.31,96885.0,6.84,0.86,10.70,0.66,522.0,421.88,
13,58,6,9,-3,3,0,4010.29,8455.33,376.57,96890.0,6.90,0.86,10.66,0.66,522.0,421.88,
13,58,8,9,-2,2,0,4010.29,8455.33,377.52,96880.0,6.87,0.86,10.78,0.62,522.0,421.88,
13,58,10,9,-3,2,0,4010.29,8455.33,376.48,96885.0,6.91,0.82,10.70,0.66,522.0,421.88,
13,58,12,9,-3,3,0,4010.29,8455.33,376.31,96889.0,6.94,0.86,10.70,0.62,522.0,421.88,
13,58,15,9,-3,3,0,4010.29,8455.33,376.39,96889.0,6.98,0.86,10.59,0.66,522.0,421.88,
13,58,16,9,-3,3,0,4010.29,8455.33,377.8,96875.0,7.0,0.82,10.66,0.58,522.0,421.88,
13,58,19,9,-3,3,0,4010.29,8455.33,376.74,96891.0,6.93,0.82,10.66,0.62,522.0,421.88,
13,58,20,9,-3,3,0,4010.29,8455.33,375.70,96893.0,6.96,0.86,10.74,0.62,515.0,415.73,
13,58,23,9,-3,3,0,4010.29,845,10.74,0.62,516.0,416.60,
13,58,26,9,-3,2,0,4010.29,8455.33,376.31,96896.0,6.96,0.86,10.74,0.54,518.0,418.36,
13,58,28,9,-3,2,0,4010.29,8455.33,376.83,96884.0,6.88,0.82,10.70,0.66,520.0,419.24,
13,58,30,9,-3,3,0,4010.29,8455.33,376.13,96888.0,6.83,0.86,10.66,0.62,520.0,420.12,
13,58,32,9,-3,2,0,4010.29,8455.33,375.70,96887.0,6.82,0.86,10.70,0.62,518.0,417.48,
13,58,35,9,-3,3,0,4010.29,8455.33,376.39,96884.0,6.81,0.86,10.70,0.62,520.0,420.12,
13,58,36,9,-3,3,0,4010.29,8455.33,375.79,96894.0,6.78,0.86,10.66,0.70,520.0,420.12,
13,58,39,9,-3,3,0,4010.29,8455.33,376.83,96879.0,6.76,0.86,10.66,0.66,520.0,420.12,
13,58,40,9,-3,3,0,4010.29,8455.33,376.13,96887.0,6.79,0.90,10.70,0.66,520.0,420.12,
13,58,43,9,-3,3,0,4010.29,8455.33,376.31,96889.0,6.75,0.86,10.70,0.62,516.0,415.73,
13,58,46,9,-3,2,0,4010.29,8455.33,376.65,96885.0,6.69,0.82,10.70,0.74,519.0,419.24,
13,58,48,9,-3,2,0,4010.29,8455.33,376.22,96893.0,6.65,0.82,10.74,0.54,520.0,420.12,
13,58,50,9,-3,3,0,4010.29,8455.33,376.57,96886.0,6.63,0.86,10.70,0.66,520.0,420.12,
13,58,52,9,-3,3,0,4010.29,8455.33,375.70,96890.0,6.62,0.86,10.63,0.70,516.0,416.60,
13,58,55,9,-3,2,0,4010.29,8455.33,376.39,96884.0,6.64,0.86,10.70,0.74,519.0,419.24,
13,58,56,9,-3,2,0,4010.29,8455.33,376.22,96894.0,6.62,0.86,10.70,0.66,519.0,419.24,
13,58,59,9,-3,2,0,4010.29,8455.33,376.39,96891.0,6.62,0.90,10.66,0.66,520.0,420.12,
13,59,0,9,-3,3,0,4010.29,8455.33,375.79,96888.0,6.63,0.86,10.70,0.70,520.0,420.12,
13,59,3,9,-3,3,0,4010.29,8455.33,376.22,96891.0,6.64,0.86,10.74,0.66,520.0,420.12,
13,59,6,9,-3,3,0,4010.29,8455.33,376.39,96890.0,6.67,0.86,10.66,0.66,520.0,420.12,
13,59,8,9,-3,3,0,4010.29,8455.33,376.31,96891.0,6.63,0.86,10.66,0.62,520.0,420.12,
13,59,10,9,-3,3,0,4010.29,8455.33,377.17,96890.0,6.58,0.82,10.78,0.66,520.0,420.12,
13,59,12,9,-3,3,0,4010.29,8455.33,375.70,96896.0,6.58,0.90,10.66,0.58,518.0,418.36,
